name,sex,births,year
Alivia-Rose,F,3,2014
Aliyah-Mae,F,3,2014
Aliyana,F,3,2014
Aliyya,F,3,2014
Alizay,F,3,2014
Allanah-Rose,F,3,2014
Allannah,F,3,2014
Alliyah,F,3,2014
Ally,F,3,2014
Allyson,F,3,2014
Almas,F,3,2014
Alora,F,3,2014
Alvia,F,3,2014
Alyra,F,3,2014
Amaana,F,3,2014
Amabel,F,3,2014
Amalee,F,3,2014
Amalya,F,3,2014
Amandine,F,3,2014
Amanpreet,F,3,2014
Amarie,F,3,2014
Amber-Leigh,F,3,2014
Amber-Lily,F,3,2014
Amber-Marie,F,3,2014
Amber-Rae,F,3,2014
Ambreen,F,3,2014
Ameelia,F,3,2014
Amelia-Alice,F,3,2014
Amelia-Ann,F,3,2014
Amelia-Skye,F,3,2014
Amelie-Grace,F,3,2014
Amie-Lee,F,3,2014
Amie-Leigh,F,3,2014
Amiee,F,3,2014
Amileigh,F,3,2014
Amillie,F,3,2014
Aminat,F,3,2014
Amira-Rose,F,3,2014
Amirat,F,3,2014
Amita,F,3,2014
Amitis,F,3,2014
Ammal,F,3,2014
Amneet,F,3,2014
Amy-may,F,3,2014
Amya,F,3,2014
Amylee,F,3,2014
Anab,F,3,2014
Anabela,F,3,2014
Anabiya,F,3,2014
Anaise,F,3,2014
Analeise,F,3,2014
Ananyaa,F,3,2014
Anastasiya,F,3,2014
Andie,F,3,2014
Anea,F,3,2014
Aneeka,F,3,2014
Aneeza,F,3,2014
Anela,F,3,2014
Anesa,F,3,2014
Angel-Grace,F,3,2014
Angel-Marie,F,3,2014
Angelica-Rose,F,3,2014
Anina,F,3,2014
Anna-Marie,F,3,2014
Anna-may,F,3,2014
Anna-Sophia,F,3,2014
Annabella-Rose,F,3,2014
Annarose,F,3,2014
Annesha,F,3,2014
Annie-Rae,F,3,2014
Annija,F,3,2014
Anoop,F,3,2014
Anthea,F,3,2014
Antigone,F,3,2014
Antosia,F,3,2014
Anureet,F,3,2014
Anvitha,F,3,2014
Anwita,F,3,2014
Apphia,F,3,2014
Aqeela,F,3,2014
Arafa,F,3,2014
Araliya,F,3,2014
Aramide,F,3,2014
Arba,F,3,2014
Arbella,F,3,2014
Arhaa,F,3,2014
Ariadni,F,3,2014
Ariam,F,3,2014
Ariana-Rose,F,3,2014
Arianah,F,3,2014
Ariba,F,3,2014
Arij,F,3,2014
Arijiele,F,3,2014
Arinola,F,3,2014
Arita,F,3,2014
Arlette,F,3,2014
Arnica,F,3,2014
Aroha,F,3,2014
Arohi,F,3,2014
Aroosa,F,3,2014
Arriana,F,3,2014
Arshi,F,3,2014
Arshia,F,3,2014
Arshpreet,F,3,2014
Arwyn,F,3,2014
Asenath,F,3,2014
Ashayla,F,3,2014
Ashira,F,3,2014
Ashlea,F,3,2014
Ashleen,F,3,2014
Ashvi,F,3,2014
Asima,F,3,2014
Asimina,F,3,2014
Athea,F,3,2014
Athina,F,3,2014
Atina,F,3,2014
Aubree-Rose,F,3,2014
Audra,F,3,2014
Audrina,F,3,2014
August,F,3,2014
Aureja,F,3,2014
Auriel,F,3,2014
Ava-,F,3,2014
Ava-Ann,F,3,2014
Ava-Jai,F,3,2014
Ava-Lea,F,3,2014
Ava-Lillie,F,3,2014
Ava-Violet,F,3,2014
Avaline,F,3,2014
Aviah,F,3,2014
Avianna,F,3,2014
Avina,F,3,2014
Avnoor,F,3,2014
Ayannah,F,3,2014
Ayda-Grace,F,3,2014
Ayela,F,3,2014
Ayet,F,3,2014
Ayla-Louise,F,3,2014
Ayla-Mae,F,3,2014
Ayman,F,3,2014
Ayomikun,F,3,2014
Ayona,F,3,2014
Aysegul,F,3,2014
Aysem,F,3,2014
Aysenur,F,3,2014
Ayshe,F,3,2014
Ayva-Rose,F,3,2014
Ayvah,F,3,2014
Azizah,F,3,2014
Azrah,F,3,2014
Bae,F,3,2014
Bahja,F,3,2014
Bailey-Rose,F,3,2014
Balqis,F,3,2014
Barakah,F,3,2014
Batya,F,3,2014
Bavneet,F,3,2014
Baye,F,3,2014
Begw,F,3,2014
Beily,F,3,2014
Bella-Beau,F,3,2014
Berfin,F,3,2014
Berra,F,3,2014
Berrie,F,3,2014
Berta,F,3,2014
Beryl,F,3,2014
Betania,F,3,2014
Bethany-Marie,F,3,2014
Bethany-may,F,3,2014
Bethlehem,F,3,2014
Betsy-may,F,3,2014
Betsy-Rose,F,3,2014
Bette,F,3,2014
Bettsie,F,3,2014
Betty-Rose,F,3,2014
Beverley,F,3,2014
Beverly,F,3,2014
Bhakti,F,3,2014
Bhavishya,F,3,2014
Bilan,F,3,2014
Billi,F,3,2014
Blaire,F,3,2014
Blaze,F,3,2014
Bleu,F,3,2014
Blu,F,3,2014
Bonni,F,3,2014
Bonnie-Blu,F,3,2014
Bonnie-Mai,F,3,2014
Boo,F,3,2014
Bora,F,3,2014
Boux,F,3,2014
Bowie,F,3,2014
Brayleigh,F,3,2014
Brihanna,F,3,2014
Brocha,F,3,2014
Brooke-Amelia,F,3,2014
Brookelyn,F,3,2014
Brooklyn-Mai,F,3,2014
Bryce,F,3,2014
Brylee,F,3,2014
Bryleigh,F,3,2014
Bunny,F,3,2014
Buse,F,3,2014
Cadey,F,3,2014
Caidence,F,3,2014
Caira,F,3,2014
Caisey,F,3,2014
Caitlin-Rose,F,3,2014
Caitlynn,F,3,2014
Caiya,F,3,2014
Calise,F,3,2014
Calissa,F,3,2014
Callia,F,3,2014
Callie-Mae,F,3,2014
Calypso,F,3,2014
Cara-Mai,F,3,2014
Caragh,F,3,2014
Carlie,F,3,2014
Carlisa,F,3,2014
Carly-Rae,F,3,2014
Carrera,F,3,2014
Carter,F,3,2014
Caryl,F,3,2014
Casey-Ann,F,3,2014
Casey-Mai,F,3,2014
Casey-Marie,F,3,2014
Casie-Leigh,F,3,2014
Cassi,F,3,2014
Cassy,F,3,2014
Catelyn,F,3,2014
Cathryn,F,3,2014
Caycee,F,3,2014
Caydee,F,3,2014
Caydence,F,3,2014
Cayleigh,F,3,2014
Cecylia,F,3,2014
Cemile,F,3,2014
Ceren,F,3,2014
Cerine,F,3,2014
Ceylin,F,3,2014
Cham,F,3,2014
Chanai,F,3,2014
Channel,F,3,2014
Charissa,F,3,2014
Charity,F,3,2014
Charley-Rae,F,3,2014
Charlie-Anne,F,3,2014
Charlie-Mae,F,3,2014
Charlie-Rose,F,3,2014
Charliee,F,3,2014
Charlotta,F,3,2014
Charvi,F,3,2014
Chase,F,3,2014
Chayce,F,3,2014
Chelsea-Leigh,F,3,2014
Chen,F,3,2014
Cherise,F,3,2014
Chidinma,F,3,2014
Chidumebi,F,3,2014
Chika,F,3,2014
Chikaima,F,3,2014
Chinenye,F,3,2014
Chizitara,F,3,2014
Chizitere,F,3,2014
Chloe-Leigh,F,3,2014
Chloe-Louise,F,3,2014
Chloe-Marie,F,3,2014
Chole,F,3,2014
Cicily,F,3,2014
Cielo,F,3,2014
Ciena,F,3,2014
Cloe,F,3,2014
Cobie,F,3,2014
Colleen,F,3,2014
Collette,F,3,2014
Connie-Rose,F,3,2014
Constanca,F,3,2014
Csenge,F,3,2014
Cydnee,F,3,2014
Daanya,F,3,2014
Daisie-Mai,F,3,2014
Daisie-Rae,F,3,2014
Daisy-Grace,F,3,2014
Daisy-Jayne,F,3,2014
Dakota-Rose,F,3,2014
Dakotah,F,3,2014
Dalila,F,3,2014
Daliya,F,3,2014
Damla,F,3,2014
Danaya,F,3,2014
Danette,F,3,2014
Danisha,F,3,2014
Danna,F,3,2014
Darasimi,F,3,2014
Darcey-may,F,3,2014
Darci-Rae,F,3,2014
Darcie-Jane,F,3,2014
Darcie-Marie,F,3,2014
Dariana,F,3,2014
Darinka,F,3,2014
Darla-Rae,F,3,2014
Darlene,F,3,2014
Deana,F,3,2014
Dearbhla,F,3,2014
Deeba,F,3,2014
Deepika,F,3,2014
Deetya,F,3,2014
Deja,F,3,2014
Delana,F,3,2014
Delaney,F,3,2014
Delisha,F,3,2014
Delylah,F,3,2014
Dempsey,F,3,2014
Dena,F,3,2014
Denisha,F,3,2014
Dennie,F,3,2014
Derry,F,3,2014
Destiny-Marie,F,3,2014
Destiny-Rae,F,3,2014
Destiny-Rose,F,3,2014
Devanshi,F,3,2014
Devika,F,3,2014
Dexie,F,3,2014
Deyana,F,3,2014
Dhara,F,3,2014
Dharshini,F,3,2014
Dhaya,F,3,2014
Dhruti,F,3,2014
Dhyana,F,3,2014
Diala,F,3,2014
Dianna,F,3,2014
Dilay,F,3,2014
Dilreet,F,3,2014
Dinuki,F,3,2014
Dione,F,3,2014
Dixie-Mae,F,3,2014
Dolcey,F,3,2014
Dolly-Mai,F,3,2014
Dolly-Marie,F,3,2014
Dolly-Rae,F,3,2014
Domino,F,3,2014
Doreen,F,3,2014
Dorka,F,3,2014
Dottie-Mae,F,3,2014
Drashti,F,3,2014
Drina,F,3,2014
Drishti,F,3,2014
Durga,F,3,2014
Duru,F,3,2014
Ebonee,F,3,2014
Ebony-Grace,F,3,2014
Ebru,F,3,2014
Ebunoluwa,F,3,2014
Ece,F,3,2014
Ecem,F,3,2014
Edel,F,3,2014
Eden-Lily,F,3,2014
Eduarda,F,3,2014
Effia,F,3,2014
Efia,F,3,2014
Eftelya,F,3,2014
Eiman,F,3,2014
Eire,F,3,2014
Eirene,F,3,2014
Eirwen,F,3,2014
Eiry,F,3,2014
Eirys,F,3,2014
Ekamjot,F,3,2014
Elain,F,3,2014
Elanah,F,3,2014
Elani,F,3,2014
Elarna,F,3,2014
Elayah,F,3,2014
Eleena,F,3,2014
Eleftheria,F,3,2014
Elena-Rose,F,3,2014
Elenor,F,3,2014
Elenya,F,3,2014
Eleonor,F,3,2014
Elexis,F,3,2014
Eleyna,F,3,2014
Elfin,F,3,2014
Eliane,F,3,2014
Elie,F,3,2014
Elika,F,3,2014
Eliot,F,3,2014
Elira,F,3,2014
Elisabet,F,3,2014
Eliza-Mai,F,3,2014
Ella-,F,3,2014
Ella-Faith,F,3,2014
Ellamae,F,3,2014
Ellarose,F,3,2014
Elli-Mai,F,3,2014
Elliah,F,3,2014
Ellice,F,3,2014
Ellie-Ann,F,3,2014
Ellie-Jane,F,3,2014
Ellie-Jayne,F,3,2014
Ellina,F,3,2014
Ellsa,F,3,2014
Elohor,F,3,2014
Eloise-Mae,F,3,2014
Elsa-Grace,F,3,2014
Elsa-Mai,F,3,2014
Elsa-may,F,3,2014
Elsie-Anne,F,3,2014
Elsie-Jean,F,3,2014
Elvin,F,3,2014
Elvira,F,3,2014
Elvy,F,3,2014
Elysie,F,3,2014
Emani,F,3,2014
Ember-Rose,F,3,2014
Emelia-Grace,F,3,2014
Emeline,F,3,2014
Emilia-Rae,F,3,2014
Emiliya,F,3,2014
Emillia,F,3,2014
Emily-Kate,F,3,2014
Emily-Rae,F,3,2014
Emira,F,3,2014
Emma-Leigh,F,3,2014
Emmi-Louise,F,3,2014
Emmie-Leigh,F,3,2014
Emmie-Lou,F,3,2014
Emylia,F,3,2014
Enara,F,3,2014
Endija,F,3,2014
Enea,F,3,2014
Enna,F,3,2014
Ennis,F,3,2014
Erica-Rose,F,3,2014
Erin-Mae,F,3,2014
Erioluwa,F,3,2014
Erris,F,3,2014
Erva,F,3,2014
Erza,F,3,2014
Eseld,F,3,2014
Eshana,F,3,2014
Esi,F,3,2014
Esmae-Grace,F,3,2014
Esmee-Rose,F,3,2014
Esmi,F,3,2014
Esohe,F,3,2014
Estee,F,3,2014
Eszter,F,3,2014
Ethne,F,3,2014
Etienne,F,3,2014
Eugenia,F,3,2014
Euphemia,F,3,2014
Eva-Maria,F,3,2014
Evelien,F,3,2014
Evelynn-Rose,F,3,2014
Everlynn,F,3,2014
Evette,F,3,2014
Evey,F,3,2014
Evie-,F,3,2014
Evie-Maria,F,3,2014
Ewaoluwa,F,3,2014
Excel,F,3,2014
Eyra,F,3,2014
Eyrah,F,3,2014
Eyva,F,3,2014
Ezmae-Rose,F,3,2014
Ezmee,F,3,2014
Ezmira,F,3,2014
Fabiola,F,3,2014
Fadia,F,3,2014
Faheemah,F,3,2014
Fahima,F,3,2014
Farha,F,3,2014
Farwa,F,3,2014
Fateha,F,3,2014
Fathema,F,3,2014
Fathimah,F,3,2014
Fatimahzahra,F,3,2014
Fatumata,F,3,2014
Faustyna,F,3,2014
Fawzia,F,3,2014
Fayza,F,3,2014
Federica,F,3,2014
Felice,F,3,2014
Felicja,F,3,2014
Fenna,F,3,2014
Feyza,F,3,2014
Fiadh,F,3,2014
Fianna,F,3,2014
Finola,F,3,2014
Fizzah,F,3,2014
Florentine,F,3,2014
Floriana,F,3,2014
Folasade,F,3,2014
Francheska,F,3,2014
Franka,F,3,2014
Frankie-Jo,F,3,2014
Frankie-may,F,3,2014
Frankie-Rae,F,3,2014
Frayer,F,3,2014
Frazey,F,3,2014
Freshta,F,3,2014
Freya-Leigh,F,3,2014
Freya-Louise,F,3,2014
Frishta,F,3,2014
Gabriella-Rose,F,3,2014
Gauri,F,3,2014
Gbemisola,F,3,2014
Geet,F,3,2014
Georgie-Leigh,F,3,2014
Georgie-Rae,F,3,2014
Georgie-Rose,F,3,2014
Gergana,F,3,2014
Giada,F,3,2014
Gillian,F,3,2014
Golda,F,3,2014
Grace-may,F,3,2014
Grace-Rose,F,3,2014
Graci,F,3,2014
Gracia,F,3,2014
Gracie-Belle,F,3,2014
Gulay,F,3,2014
Gurjot,F,3,2014
Gurneet,F,3,2014
Gursimar,F,3,2014
Gwenevere,F,3,2014
Gweni,F,3,2014
Gwyneth,F,3,2014
Gypsy-may,F,3,2014
Haajarah,F,3,2014
Haajirah,F,3,2014
Haajrah,F,3,2014
Hadara,F,3,2014
Hadasa,F,3,2014
Hadja,F,3,2014
Hafza,F,3,2014
Haizea,F,3,2014
Hajer,F,3,2014
Hajr,F,3,2014
Haley,F,3,2014
Hali,F,3,2014
Halle-Rose,F,3,2014
Hallie-Grace,F,3,2014
Hallie-Marie,F,3,2014
Hanaiya,F,3,2014
Hanga,F,3,2014
Hanife,F,3,2014
Hanika,F,3,2014
Haniyyah,F,3,2014
Hanne,F,3,2014
Haram,F,3,2014
Harita,F,3,2014
Harleigh-Mai,F,3,2014
Harmani,F,3,2014
Harmannat,F,3,2014
Harmony-Grace,F,3,2014
Harnoop,F,3,2014
Harper-Lee,F,3,2014
Harper-Lilly,F,3,2014
Harper-may,F,3,2014
Harsharan,F,3,2014
Havannah,F,3,2014
Havva,F,3,2014
Hawra,F,3,2014
Hawwaa,F,3,2014
Hayah,F,3,2014
Hayal,F,3,2014
Heidi-Leigh,F,3,2014
Heidi-Rae,F,3,2014
Hejan,F,3,2014
Helaina,F,3,2014
Helene,F,3,2014
Helia,F,3,2014
Heloise,F,3,2014
Henley,F,3,2014
Hennie,F,3,2014
Henriette,F,3,2014
Heulwen,F,3,2014
Heyabel,F,3,2014
Hibo,F,3,2014
Hifza,F,3,2014
Hijab,F,3,2014
Hind,F,3,2014
Hiral,F,3,2014
Hiranur,F,3,2014
Hiya,F,3,2014
Hiyabel,F,3,2014
Holi,F,3,2014
Hollie-Ann,F,3,2014
Holly-Marie,F,3,2014
Honey-Mae,F,3,2014
Honeysuckle,F,3,2014
Honia,F,3,2014
Hope-Elizabeth,F,3,2014
Hui,F,3,2014
Humayraa,F,3,2014
Ida-Rose,F,3,2014
Idman,F,3,2014
Ifeoluwapo,F,3,2014
Ifeoma,F,3,2014
Ifetayo,F,3,2014
Ifza,F,3,2014
Ihsan,F,3,2014
Ikran,F,3,2014
Ila-Rose,F,3,2014
Ileana,F,3,2014
Ilia,F,3,2014
Immy,F,3,2014
Imogen-Louise,F,3,2014
Imogen-Mai,F,3,2014
Imojen,F,3,2014
Inayaa,F,3,2014
Indea,F,3,2014
Indeg,F,3,2014
Indie-Mae,F,3,2014
Indiya-Rose,F,3,2014
Indra,F,3,2014
Iness,F,3,2014
Inola,F,3,2014
Insiya,F,3,2014
Irena,F,3,2014
Irenosen,F,3,2014
Iris-Rose,F,3,2014
Irma,F,3,2014
Isa,F,3,2014
Isabeau,F,3,2014
Isata,F,3,2014
Isaura,F,3,2014
Ishara,F,3,2014
Ishbel,F,3,2014
Isher,F,3,2014
Ishitha,F,3,2014
Ishya,F,3,2014
Isla-Belle,F,3,2014
Isla-Faith,F,3,2014
Isla-Marie,F,3,2014
Ismae,F,3,2014
Isobella-Mae,F,3,2014
Israh,F,3,2014
Issy,F,3,2014
Isyla,F,3,2014
Iveta,F,3,2014
Ivy-Ann,F,3,2014
Iyesha,F,3,2014
Iyinoluwa,F,3,2014
Iyla-Grace,F,3,2014
Iyra,F,3,2014
Iyza,F,3,2014
Izabella-Grace,F,3,2014
Izah,F,3,2014
Izobelle,F,3,2014
Izza,F,3,2014
J'adore,F,3,2014
Jaanvi,F,3,2014
Jacie,F,3,2014
Jacy,F,3,2014
Jaeda,F,3,2014
Jaelyn,F,3,2014
Jahnayah,F,3,2014
Jaia,F,3,2014
Jaina,F,3,2014
Jainaba,F,3,2014
Jamilah,F,3,2014
Janah,F,3,2014
Janaki,F,3,2014
Janan,F,3,2014
Janat,F,3,2014
Janayah,F,3,2014
Janell,F,3,2014
Janiah,F,3,2014
Jannatul,F,3,2014
Jansi,F,3,2014
Jasveen,F,3,2014
Jawaria,F,3,2014
Jaylah,F,3,2014
Jayleigh,F,3,2014
Jaymee,F,3,2014
Jazz,F,3,2014
Jedidiah,F,3,2014
Jeeva,F,3,2014
Jenan,F,3,2014
Jenika,F,3,2014
Jersie,F,3,2014
Jerzie,F,3,2014
Jesika,F,3,2014
Jessamy,F,3,2014
Jessenia,F,3,2014
Jessica-Anne,F,3,2014
Jessica-Jane,F,3,2014
Jessica-Leigh,F,3,2014
Jett,F,3,2014
Jireh,F,3,2014
Joannah,F,3,2014
Jocelyne,F,3,2014
Jochebed,F,3,2014
Jodi,F,3,2014
Jodie-Mae,F,3,2014
Jorja-Mae,F,3,2014
Josslyn,F,3,2014
Jouri,F,3,2014
Jovi,F,3,2014
Jovita,F,3,2014
Jowita,F,3,2014
Joycelyn,F,3,2014
Judi,F,3,2014
Juhi,F,3,2014
Julieanne,F,3,2014
Julietta,F,3,2014
Julita,F,3,2014
Jumaimah,F,3,2014
Jumanah,F,3,2014
Justice,F,3,2014
Juwairiya,F,3,2014
Juweriya,F,3,2014
Kacee,F,3,2014
Kaci-Mai,F,3,2014
Kacia,F,3,2014
Kacie-Mai,F,3,2014
Kacie-may,F,3,2014
Kadee,F,3,2014
Kaede,F,3,2014
Kaicee,F,3,2014
Kaidee,F,3,2014
Kaidy,F,3,2014
Kailey,F,3,2014
Kaina,F,3,2014
Kaisey,F,3,2014
Kaitlyn-Marie,F,3,2014
Kalli,F,3,2014
Kamaria,F,3,2014
Kamaya,F,3,2014
Kamelia,F,3,2014
Kamirah,F,3,2014
Kandice,F,3,2014
Kaneez,F,3,2014
Kanita,F,3,2014
Kanna,F,3,2014
Karam,F,3,2014
Karimah,F,3,2014
Karissa,F,3,2014
Karma,F,3,2014
Kasey-Leigh,F,3,2014
Kashmala,F,3,2014
Kassia,F,3,2014
Kassie,F,3,2014
Katalea,F,3,2014
Katalia,F,3,2014
Katherina,F,3,2014
Katie-Jo,F,3,2014
Katie-Leigh,F,3,2014
Kausar,F,3,2014
Kaydie,F,3,2014
Kaydie-Leigh,F,3,2014
Kayla-Louise,F,3,2014
Kayla-may,F,3,2014
Kazia,F,3,2014
Kc,F,3,2014
Keanna,F,3,2014
Keara,F,3,2014
Keeley-Mae,F,3,2014
Keeley-Rose,F,3,2014
Keelie,F,3,2014
Keely,F,3,2014
Keera,F,3,2014
Keileigh,F,3,2014
Keira-Louise,F,3,2014
Keira-Marie,F,3,2014
Kejsi,F,3,2014
Kelise,F,3,2014
Kelsey-may,F,3,2014
Kelsey-Rae,F,3,2014
Kenaya,F,3,2014
Kenya-Rose,F,3,2014
Kerenza,F,3,2014
Kerris,F,3,2014
Kesia,F,3,2014
Kessie,F,3,2014
Khadejah,F,3,2014
Khadiza,F,3,2014
Khalilah,F,3,2014
Khalisa,F,3,2014
Khansa,F,3,2014
Khatija,F,3,2014
Khayra,F,3,2014
Khayrah,F,3,2014
Khiana,F,3,2014
Khiara,F,3,2014
Kimara,F,3,2014
Kinsey,F,3,2014
Kiomi,F,3,2014
Kira-Leigh,F,3,2014
Kisa,F,3,2014
Kismet,F,3,2014
Kitty-Rose,F,3,2014
Kiva,F,3,2014
Kiyla,F,3,2014
Korra,F,3,2014
Krisiya,F,3,2014
Kritika,F,3,2014
Kriya,F,3,2014
Krystle,F,3,2014
Ksenija,F,3,2014
Kubra,F,3,2014
Kyla-Mae,F,3,2014
Kylah-Rose,F,3,2014
Kyra-Leigh,F,3,2014
La'rae,F,3,2014
La-Rosa,F,3,2014
Laana,F,3,2014
Laasya,F,3,2014
Lacee,F,3,2014
Lacey-,F,3,2014
Lacey-Anne,F,3,2014
Lacey-Dee,F,3,2014
Lacey-Jade,F,3,2014
Lacey-Jai,F,3,2014
Laci-Mai,F,3,2014
Lacie-Ann,F,3,2014
Lady,F,3,2014
Laeticia,F,3,2014
Laily,F,3,2014
Lainee,F,3,2014
Lainey-Rae,F,3,2014
Laiyah,F,3,2014
Lale,F,3,2014
Lalitha,F,3,2014
Lamiah,F,3,2014
Lamis,F,3,2014
Lamisa,F,3,2014
Lamorna,F,3,2014
Lanna,F,3,2014
Lano,F,3,2014
Laria,F,3,2014
Lariya,F,3,2014
Larnie,F,3,2014
Lateen,F,3,2014
Latina,F,3,2014
Laura-Jane,F,3,2014
Laurelle,F,3,2014
Lavanya,F,3,2014
Laxmitha,F,3,2014
Layana,F,3,2014
Layla-Anne,F,3,2014
Leah-Mae,F,3,2014
Leann,F,3,2014
Leela-Mae,F,3,2014
Leeyah,F,3,2014
Leiah,F,3,2014
Leiarna,F,3,2014
Leighton,F,3,2014
Leiya,F,3,2014
Lelah,F,3,2014
Lelani,F,3,2014
Lelia,F,3,2014
Lennon,F,3,2014
Lenora,F,3,2014
Leonela,F,3,2014
Lerryn,F,3,2014
Letitia,F,3,2014
Lettice,F,3,2014
Lexa,F,3,2014
Lexi-Anne,F,3,2014
Lexi-Jai,F,3,2014
Lexi-Jane,F,3,2014
Lexi-Jayne,F,3,2014
Lexia,F,3,2014
Lexie-Jade,F,3,2014
Lexie-Rae,F,3,2014
Lia-Rose,F,3,2014
Lianne,F,3,2014
Lielle,F,3,2014
Lila-Mae,F,3,2014
Lilah-Rae,F,3,2014
Lilee,F,3,2014
Lileigh,F,3,2014
Lili-Haf,F,3,2014
Lili-Mae,F,3,2014
Lili-Mai,F,3,2014
Lilia-Mae,F,3,2014
Liliah,F,3,2014
Liliane,F,3,2014
Lilibeth,F,3,2014
Liliwen,F,3,2014
Lilja,F,3,2014
Lillah,F,3,2014
Lillee-Mae,F,3,2014
Lilley-may,F,3,2014
Lilley-Rose,F,3,2014
Lilli-Rose,F,3,2014
Lillianne,F,3,2014
Lillie-Jayne,F,3,2014
Lillie-Jo,F,3,2014
Lillie-Marie,F,3,2014
Lilly-Anna,F,3,2014
Lilly-Faye,F,3,2014
Lilly-Sue,F,3,2014
Lillya,F,3,2014
Lillyarna,F,3,2014
Lily-Anna,F,3,2014
Lily-Beau,F,3,2014
Lily-Beth,F,3,2014
Lily-Jayne,F,3,2014
Lily-Paige,F,3,2014
Lilyan,F,3,2014
Lilybelle,F,3,2014
Linda-Marie,F,3,2014
Lindsay,F,3,2014
Lira,F,3,2014
Lisa-Marie,F,3,2014
Lissy,F,3,2014
Liyan,F,3,2014
Liz,F,3,2014
Llian,F,3,2014
Lojain,F,3,2014
Lola-,F,3,2014
Lola-Faith,F,3,2014
Lola-Jane,F,3,2014
Lola-Jean,F,3,2014
Lola-Jo,F,3,2014
Lola-Mia,F,3,2014
Lollie,F,3,2014
Lolly,F,3,2014
Lonnie,F,3,2014
Loredana,F,3,2014
Lorelle,F,3,2014
Lorie,F,3,2014
Lorien,F,3,2014
Lorina,F,3,2014
Lottie-Marie,F,3,2014
Lottie-may,F,3,2014
Lotus,F,3,2014
Louisa-Rose,F,3,2014
Louiza,F,3,2014
Loulia,F,3,2014
Lovell,F,3,2014
Luanna,F,3,2014
Lucie-Rose,F,3,2014
Lucienne,F,3,2014
Lucy-Anna,F,3,2014
Lucy-Jo,F,3,2014
Lucy-Leigh,F,3,2014
Lucy-Lou,F,3,2014
Lucy-Mai,F,3,2014
Lucy-Marie,F,3,2014
Lujayn,F,3,2014
Lukrecia,F,3,2014
Luna-Mai,F,3,2014
Luned,F,3,2014
Luul,F,3,2014
Lya,F,3,2014
Lyan,F,3,2014
Lybah,F,3,2014
Lyla-may,F,3,2014
Lyric,F,3,2014
Lyza,F,3,2014
Maab,F,3,2014
Maaida,F,3,2014
Macee,F,3,2014
Macey-Rose,F,3,2014
Maci-Leigh,F,3,2014
Maci-Rae,F,3,2014
Madalena,F,3,2014
Madalina,F,3,2014
Madaline,F,3,2014
Madalyn,F,3,2014
Maddie-Mai,F,3,2014
Maddie-may,F,3,2014
Maddison-Grace,F,3,2014
Maddison-Leigh,F,3,2014
Maddisyn,F,3,2014
Madilyn,F,3,2014
Madison-Rose,F,3,2014
Maelona,F,3,2014
Maggie-Rose,F,3,2014
Magi,F,3,2014
Mahika,F,3,2014
Mahirah,F,3,2014
Mahsa,F,3,2014
Maia-Grace,F,3,2014
Maicey,F,3,2014
Maija,F,3,2014
Mailey,F,3,2014
Maisah,F,3,2014
Maisie-Ann,F,3,2014
Maisie-Jane,F,3,2014
Maisie-Jay,F,3,2014
Maisie-Lou,F,3,2014
Maisy-Leigh,F,3,2014
Maiyah,F,3,2014
Maizie-Grace,F,3,2014
Makatendeka,F,3,2014
Makyla,F,3,2014
Malala,F,3,2014
Malgorzata,F,3,2014
Malina,F,3,2014
Malki,F,3,2014
Mame,F,3,2014
Mamie,F,3,2014
Manveer,F,3,2014
Manvi,F,3,2014
Maraki,F,3,2014
Marci,F,3,2014
Mardin,F,3,2014
Margarida,F,3,2014
Marged,F,3,2014
Margherita,F,3,2014
Mariame,F,3,2014
Mariela,F,3,2014
Marieme,F,3,2014
Marin,F,3,2014
Mariska,F,3,2014
Marlen,F,3,2014
Marnie-may,F,3,2014
Martha-Mae,F,3,2014
Martha-may,F,3,2014
Marvellous,F,3,2014
Mary-Grace,F,3,2014
Mary-Rose,F,3,2014
Maryanne,F,3,2014
Maryellen,F,3,2014
Maryjane,F,3,2014
Marysia,F,3,2014
Marzia,F,3,2014
Masooma,F,3,2014
Masuma,F,3,2014
Matida,F,3,2014
Maura,F,3,2014
Mavisha,F,3,2014
Mawaddah,F,3,2014
Max,F,3,2014
Mayana,F,3,2014
Mayara,F,3,2014
Mayas,F,3,2014
Maybel,F,3,2014
Maybelle,F,3,2014
Maymoona,F,3,2014
Maysie,F,3,2014
Mayumi,F,3,2014
Mazie-Leigh,F,3,2014
Medine,F,3,2014
Meenakshi,F,3,2014
Megan-Louise,F,3,2014
Mehr,F,3,2014
Mehvish,F,3,2014
Meika,F,3,2014
Mela,F,3,2014
Melanija,F,3,2014
Melda,F,3,2014
Melike,F,3,2014
Mellisa,F,3,2014
Memoona,F,3,2014
Memphis,F,3,2014
Merci,F,3,2014
Meredyth,F,3,2014
Meriam,F,3,2014
Merna,F,3,2014
Meron,F,3,2014
Merrie,F,3,2014
Meryam,F,3,2014
Mesk,F,3,2014
Mia-,F,3,2014
Mia-Mae,F,3,2014
Mia-Marie,F,3,2014
Mia-Paige,F,3,2014
Micah,F,3,2014
Michaela-Rose,F,3,2014
Miela,F,3,2014
Miesha,F,3,2014
Miia,F,3,2014
Mikaella,F,3,2014
Milada,F,3,2014
Mileigh,F,3,2014
Mileja,F,3,2014
Miley-Jo,F,3,2014
Miley-Mae,F,3,2014
Milia,F,3,2014
